,submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
6679,05/15/2020,NYC,187848,187848.0,0.0,1555,0.0,20476,15422.0,5054.0,70,-3.0,05/16/2020 03:46:44 PM,Agree,Agree
6680,03/07/2020,LA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
6681,04/12/2020,SC,3319,,,112,,82,,,2,,04/11/2020 04:22:39 PM,Agree,Agree
6682,06/26/2020,MD,66450,,,335,0.0,3157,3030.0,127.0,15,0.0,06/27/2020 05:51:58 PM,,Agree
6683,03/08/2020,SC,6,,,4,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
6684,02/02/2020,AR,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
6685,02/18/2020,MI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
6686,10/20/2020,NJ,222193,,,988,0.0,16227,14438.0,1789.0,13,0.0,10/21/2020 01:34:31 PM,Not agree,Agree
6687,04/01/2020,NY,36273,,,3617,,275,,,64,,03/31/2020 04:22:39 PM,Not agree,Not agree
6688,05/30/2020,WY,898,688.0,210.0,7,1.0,16,16.0,0.0,1,0.0,05/31/2020 02:43:17 PM,Agree,Agree
6689,09/10/2020,WY,4200,3559.0,641.0,49,10.0,42,42.0,0.0,0,0.0,09/11/2020 01:51:03 PM,Agree,Agree
6690,03/03/2020,WV,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
6691,06/11/2020,WI,21926,21926.0,0.0,333,0.0,682,682.0,0.0,11,0.0,06/12/2020 02:17:59 PM,Agree,Agree
6692,02/24/2020,TN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
6693,10/21/2020,PR,59037,29804.0,29233.0,207,120.0,783,596.0,187.0,9,3.0,10/22/2020 01:34:46 PM,Agree,Agree
6694,10/07/2020,WI,146193,138698.0,7495.0,2463,144.0,1426,1415.0,11.0,16,0.0,10/08/2020 01:56:57 PM,Agree,Agree
6695,05/22/2020,NY,161670,,,887,0.0,7716,,,56,0.0,05/23/2020 05:58:16 PM,Not agree,Not agree
6696,04/20/2020,MI,32000,32000.0,0.0,576,0.0,2468,2468.0,0.0,77,0.0,04/20/2020 04:22:39 PM,Agree,Agree
6697,11/08/2020,NJ,254595,,,2013,0.0,16429,14629.0,1800.0,4,0.0,11/09/2020 02:38:54 PM,Not agree,Agree
6698,02/16/2020,KY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
6699,04/22/2020,AZ,5459,5459.0,0.0,208,0.0,229,229.0,0.0,21,0.0,04/22/2020 04:22:39 PM,Agree,Agree
6700,12/07/2020,OK,205999,171497.0,34502.0,0,0.0,1752,1680.0,72.0,0,0.0,12/08/2020 02:59:49 PM,Agree,Agree
6701,04/10/2020,WI,3068,,,183,,128,,,17,,04/09/2020 04:22:39 PM,Agree,Agree
6702,08/31/2020,CT,52879,50753.0,2126.0,384,18.0,4465,3580.0,885.0,0,-1.0,09/01/2020 02:09:34 PM,Agree,Agree
6703,12/19/2020,PA,548489,498332.0,50157.0,9834,1864.0,13825,,,217,171.0,12/20/2020 02:32:33 PM,Agree,Not agree
6704,11/21/2020,AZ,295334,286880.0,8454.0,3638,155.0,6457,5985.0,472.0,30,6.0,11/22/2020 03:02:23 PM,Agree,Agree
6705,04/10/2020,NE,648,,,71,,17,,,2,,04/09/2020 04:22:39 PM,Not agree,Not agree
6706,05/07/2020,NE,7190,,,419,0.0,90,,,4,0.0,05/08/2020 09:26:08 PM,Not agree,Not agree
6707,01/26/2020,NE,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
6708,11/10/2020,WA,120011,,,1441,0.0,2482,,,22,0.0,11/11/2020 03:15:25 PM,,
6709,05/02/2020,IN,19295,,,665,0.0,1229,1115.0,114.0,54,1.0,05/03/2020 03:36:03 PM,Not agree,Agree
6710,08/01/2020,IN,67122,,,968,0.0,2971,2771.0,200.0,6,0.0,08/02/2020 02:54:37 PM,Not agree,Agree
6711,10/26/2020,IN,164581,,,1974,0.0,4143,3907.0,236.0,13,0.0,10/27/2020 01:47:53 PM,Not agree,Agree
6712,10/22/2020,MS,113876,100939.0,12937.0,795,321.0,3238,2932.0,306.0,7,1.0,10/23/2020 01:44:31 PM,Agree,Agree
6713,11/10/2020,AL,206567,174987.0,31580.0,1710,577.0,3120,2890.0,230.0,36,11.0,11/11/2020 03:15:25 PM,Agree,Agree
6714,06/07/2020,AZ,26889,26603.0,286.0,1438,286.0,1044,978.0,66.0,2,66.0,06/08/2020 02:55:08 PM,Agree,Agree
6715,06/05/2020,MS,16769,16654.0,115.0,209,2.0,803,787.0,16.0,9,0.0,06/06/2020 02:31:37 PM,Agree,Agree
6716,06/28/2020,NM,11809,,,190,0.0,492,,,1,0.0,06/29/2020 02:37:31 PM,,Not agree
6717,07/03/2020,AR,22622,,,547,0.0,281,,,2,0.0,07/04/2020 03:30:31 PM,Not agree,Not agree
6718,04/23/2020,WA,12753,,,259,0.0,711,,,19,0.0,05/25/2020 03:38:40 PM,,
6719,04/02/2020,TX,4669,,,672,,70,,,12,,04/01/2020 04:22:39 PM,Not agree,Not agree
6720,11/28/2020,MI,378152,350021.0,28131.0,8351,271.0,9467,9036.0,431.0,110,7.0,11/29/2020 02:49:08 PM,Agree,Agree
6721,09/01/2020,TN,156329,152527.0,3802.0,1396,119.0,1781,1729.0,52.0,27,2.0,09/02/2020 01:49:48 PM,Agree,Agree
6722,11/01/2020,AS,0,,,0,0.0,0,,,0,0.0,11/02/2020 02:53:09 PM,,
6723,04/13/2020,IL,22025,,,1173,,794,,,74,,04/12/2020 04:22:39 PM,Agree,Agree
6724,11/26/2020,OH,382743,361623.0,21120.0,0,0.0,6274,5869.0,405.0,0,0.0,11/27/2020 03:07:59 PM,Agree,Agree
6725,11/04/2020,VA,187203,172419.0,14784.0,1366,374.0,3688,3426.0,262.0,11,1.0,11/05/2020 02:39:23 PM,Agree,Agree
6726,05/29/2020,FL,53114,,,1196,0.0,2413,,,49,0.0,05/30/2020 03:47:59 PM,Not agree,Not agree
6727,05/17/2020,AR,4759,,,181,0.0,98,,,0,0.0,05/18/2020 04:01:54 PM,Not agree,Not agree
6728,01/30/2020,CA,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
6729,06/29/2020,IN,45228,,,298,0.0,2624,2432.0,192.0,5,0.0,06/30/2020 03:27:33 PM,Not agree,Agree
6730,02/14/2020,TX,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
6731,05/14/2020,AZ,12674,12674.0,0.0,498,0.0,624,624.0,0.0,30,0.0,05/15/2020 04:11:22 PM,Agree,Agree
6732,11/09/2020,MA,177825,167929.0,9896.0,1184,0.0,10144,9936.0,208.0,13,0.0,11/10/2020 02:45:45 PM,Agree,Agree
6733,11/27/2020,WV,45046,38829.0,6217.0,866,184.0,712,,,0,0.0,11/28/2020 02:46:47 PM,Agree,Not agree
6734,03/19/2020,IA,44,,,6,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
6735,05/15/2020,WY,716,541.0,175.0,15,3.0,7,7.0,0.0,0,0.0,05/16/2020 03:46:44 PM,Agree,Agree
6736,05/09/2020,LA,31490,,,562,0.0,2267,2194.0,73.0,40,0.0,05/10/2020 09:26:08 PM,Not agree,Agree
6737,02/17/2020,AS,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,
6738,03/02/2020,AS,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,
6739,05/10/2020,TN,15060,14985.0,75.0,217,0.0,243,243.0,0.0,1,0.0,05/11/2020 09:26:08 PM,Agree,Agree
6740,04/06/2020,WI,2440,,,173,,77,,,9,,04/05/2020 04:22:39 PM,Agree,Agree
6741,12/09/2020,RMI,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,12/10/2020 02:50:16 PM,Agree,Agree
6742,08/07/2020,AS,0,,,0,0.0,0,,,0,0.0,08/08/2020 02:58:44 PM,,
6743,12/28/2020,WV,81436,66631.0,14805.0,726,390.0,1263,,,9,2.0,12/29/2020 02:56:32 PM,Agree,Not agree
6744,12/21/2020,SC,275733,255210.0,20523.0,2327,151.0,4962,4587.0,375.0,27,6.0,12/22/2020 02:35:48 PM,Agree,Agree
6745,03/28/2020,IA,298,,,63,,3,,,0,,03/28/2020 04:22:39 PM,Not agree,Not agree
6746,02/03/2020,MS,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
6747,07/10/2020,AZ,116892,116209.0,683.0,4221,40.0,2082,1961.0,121.0,44,0.0,07/11/2020 06:25:05 PM,Agree,Agree
6748,07/22/2020,AR,35246,,,581,0.0,380,,,6,0.0,07/23/2020 02:48:19 PM,Not agree,Not agree
6749,03/23/2020,WY,26,,,2,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
6750,09/17/2020,IL,270302,268207.0,2095.0,2056,0.0,8624,8392.0,232.0,25,0.0,09/18/2020 01:48:37 PM,Agree,Agree
6751,04/01/2020,WV,191,,,29,,2,,,1,,03/31/2020 04:22:39 PM,Agree,Not agree
6752,02/03/2020,CA,6,,,3,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
6753,06/28/2020,WA,31752,,,348,0.0,1310,,,0,0.0,06/29/2020 02:37:31 PM,,
6754,06/15/2020,NY,173685,,,239,0.0,8521,,,19,0.0,06/16/2020 02:10:11 PM,Not agree,Not agree
6755,03/12/2020,VA,29,,,14,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
6756,12/28/2020,MI,519876,480508.0,39368.0,3550,311.0,12754,12089.0,665.0,64,4.0,12/29/2020 02:56:32 PM,Agree,Agree
6757,04/20/2020,NY,110706,,,2356,,3940,,,153,,04/20/2020 04:22:39 PM,Not agree,Not agree
6758,06/24/2020,WV,2629,2541.0,88.0,36,0.0,92,,,0,0.0,06/25/2020 02:07:27 PM,Agree,Not agree
6759,09/09/2020,ND,14443,14443.0,0.0,333,0.0,160,,,3,0.0,09/10/2020 02:02:53 PM,Agree,Not agree
6760,03/01/2020,WA,11,,,4,,1,,,0,,03/26/2020 04:22:39 PM,,
6761,02/22/2020,ID,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
6762,11/07/2020,SC,184742,174862.0,9880.0,1870,194.0,4015,3756.0,259.0,10,2.0,11/08/2020 02:40:34 PM,Agree,Agree
6763,02/22/2020,NYC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
6764,07/25/2020,NE,24395,,,221,0.0,316,,,0,0.0,07/26/2020 03:17:16 PM,Not agree,Not agree
6765,05/02/2020,LA,29140,,,429,0.0,1950,1907.0,43.0,-20,0.0,05/03/2020 03:36:03 PM,Not agree,Agree
6766,04/25/2020,WV,1025,1025.0,0.0,15,0.0,33,,,1,0.0,05/25/2020 03:38:40 PM,Agree,Not agree
6767,09/17/2020,MI,126722,114692.0,12030.0,980,151.0,6955,6632.0,323.0,12,3.0,09/18/2020 01:48:37 PM,Agree,Agree
6768,04/27/2020,AS,0,,,0,0.0,0,,,0,0.0,05/25/2020 03:38:40 PM,,
6769,09/17/2020,VA,138702,132090.0,6612.0,1242,112.0,2949,2755.0,194.0,29,8.0,09/18/2020 01:48:37 PM,Agree,Agree
6770,10/24/2020,ND,37719,37719.0,0.0,845,0.0,456,,,8,0.0,10/25/2020 01:45:35 PM,Agree,Not agree
6771,06/12/2020,PR,5536,1443.0,4093.0,184,144.0,146,56.0,90.0,2,2.0,06/13/2020 05:46:26 PM,Agree,Agree
6772,11/29/2020,NV,150527,,,1298,0.0,2136,,,17,0.0,11/30/2020 02:51:40 PM,,
6773,12/28/2020,IL,942362,942362.0,0.0,4453,0.0,17470,16074.0,1396.0,134,29.0,12/29/2020 02:56:32 PM,Agree,Agree
6774,02/19/2020,WI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
6775,12/01/2020,RMI,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,12/02/2020 03:48:48 PM,Agree,Agree
6776,10/08/2020,LA,173149,,,524,0.0,5609,5416.0,193.0,5,0.0,10/09/2020 01:43:36 PM,Not agree,Agree
6777,03/11/2020,MA,95,,,4,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
6778,10/04/2020,WY,6504,5546.0,958.0,139,8.0,53,53.0,0.0,0,0.0,10/05/2020 01:49:47 PM,Agree,Agree
6779,03/15/2020,NY,400,,,89,,1,,,1,,03/26/2020 04:22:39 PM,Not agree,Not agree
6780,07/19/2020,NYC,223107,218478.0,4629.0,319,0.0,23411,18787.0,4624.0,11,0.0,07/20/2020 02:35:44 PM,Agree,Agree
6781,09/07/2020,IL,252889,250961.0,1928.0,1381,0.0,8398,8179.0,219.0,8,0.0,09/08/2020 02:47:00 PM,Agree,Agree
6782,08/13/2020,IN,77565,,,1043,0.0,3105,2898.0,207.0,19,-1.0,08/14/2020 02:30:03 PM,Not agree,Agree
6783,09/22/2020,ID,38347,35105.0,3242.0,446,82.0,451,413.0,38.0,4,0.0,09/23/2020 01:51:22 PM,Agree,Agree
6784,03/24/2020,AR,230,,,33,,2,,,2,,03/26/2020 04:22:39 PM,Not agree,Not agree
6785,01/28/2020,PR,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
6786,09/05/2020,SC,124289,122313.0,1976.0,964,29.0,2877,2738.0,139.0,31,-1.0,09/06/2020 02:09:04 PM,Agree,Agree
6787,04/16/2020,NJ,75317,,,4287,,3518,,,362,,04/16/2020 04:22:39 PM,Not agree,Agree
6788,08/07/2020,AR,48039,,,1011,0.0,521,,,6,0.0,08/08/2020 02:58:44 PM,Not agree,Not agree
6789,09/19/2020,IL,275054,272856.0,2198.0,2529,0.0,8672,8436.0,236.0,25,0.0,09/20/2020 01:53:10 PM,Agree,Agree
6790,05/29/2020,IN,33558,,,490,0.0,2110,1946.0,164.0,42,3.0,05/30/2020 03:47:59 PM,Not agree,Agree
6791,06/18/2020,LA,48634,,,0,0.0,3062,2950.0,112.0,0,0.0,06/19/2020 03:01:11 PM,Not agree,Agree
6792,07/31/2020,CA,493588,,,8086,0.0,9005,,,96,0.0,08/01/2020 02:38:12 PM,Not agree,Not agree
6793,07/15/2020,NJ,176278,,,363,0.0,15634,13660.0,1974.0,52,27.0,07/16/2020 02:22:21 PM,Not agree,Agree
6794,05/03/2020,CO,16534,14897.0,1637.0,414,15.0,842,705.0,137.0,10,6.0,05/04/2020 10:49:24 PM,Agree,Agree
6795,02/20/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
6796,05/16/2020,LA,34183,,,280,0.0,2479,2413.0,66.0,31,0.0,05/17/2020 03:27:46 PM,Not agree,Agree
6797,10/20/2020,OK,115877,101312.0,14565.0,4253,1061.0,1198,1172.0,26.0,37,5.0,10/21/2020 01:34:31 PM,Agree,Agree
6798,07/24/2020,NY,187258,,,393,0.0,8813,,,6,0.0,07/25/2020 05:40:06 PM,Not agree,Not agree
6799,12/07/2020,RMI,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,12/08/2020 02:59:49 PM,Agree,Agree
6800,02/01/2020,MN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,Agree
6801,10/30/2020,MD,145281,,,967,0.0,4147,4000.0,147.0,10,0.0,10/31/2020 01:30:31 PM,,Agree
6802,02/27/2020,VA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
6803,08/15/2020,NY,194985,,,352,0.0,8898,,,1,0.0,08/16/2020 02:57:14 PM,Not agree,Not agree
6804,12/28/2020,GA,636240,546859.0,89381.0,3941,789.0,10696,9719.0,977.0,7,2.0,12/29/2020 02:56:32 PM,Agree,Agree
6805,07/17/2020,MS,40829,40358.0,471.0,1,0.0,1332,1303.0,29.0,-1,1.0,07/18/2020 04:14:26 PM,Agree,Agree
6806,09/22/2020,ND,18981,18981.0,0.0,473,0.0,203,,,7,0.0,09/23/2020 01:51:22 PM,Agree,Not agree
6807,07/06/2020,CO,34257,31368.0,2889.0,192,-8.0,1691,1367.0,324.0,-10,-12.0,07/07/2020 02:58:02 PM,Agree,Agree
6808,05/02/2020,KY,4879,4879.0,0.0,0,0.0,248,248.0,0.0,0,0.0,05/03/2020 03:36:03 PM,Agree,Agree
6809,01/28/2020,RMI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
6810,02/19/2020,LA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
6811,04/26/2020,MD,19487,,,1721,0.0,945,858.0,87.0,70,9.0,05/25/2020 03:38:40 PM,,Agree
6812,11/04/2020,MS,123887,106882.0,17005.0,1612,754.0,3405,3053.0,352.0,8,0.0,11/05/2020 02:39:23 PM,Agree,Agree
6813,03/08/2020,WA,136,,,34,,18,,,2,,03/26/2020 04:22:39 PM,,
6814,04/07/2020,AR,993,,,78,,18,,,2,,04/07/2020 04:22:39 PM,Not agree,Not agree
6815,11/14/2020,NYC,284235,269694.0,14541.0,2052,399.0,24125,19457.0,4668.0,7,-5.0,11/15/2020 03:12:13 PM,Agree,Agree
6816,06/26/2020,WI,29668,26747.0,2921.0,563,43.0,773,766.0,7.0,0,0.0,06/27/2020 05:51:58 PM,Agree,Agree
6817,10/16/2020,VA,165238,155068.0,10170.0,1114,172.0,3422,3175.0,247.0,14,0.0,10/17/2020 02:09:18 PM,Agree,Agree
6818,09/06/2020,CA,732144,,,4905,0.0,13709,,,66,0.0,09/07/2020 01:37:36 PM,Not agree,Not agree
6819,09/09/2020,OH,132965,126046.0,6919.0,973,71.0,4324,4034.0,290.0,26,1.0,09/10/2020 02:02:53 PM,Agree,Agree
6820,10/14/2020,PR,56085,27947.0,28138.0,569,251.0,743,562.0,181.0,1,0.0,10/15/2020 01:30:46 PM,Agree,Agree
6821,06/27/2020,AR,19310,,,570,0.0,259,,,10,0.0,06/28/2020 02:59:02 PM,Not agree,Not agree
6822,11/14/2020,NY,275952,,,3591,0.0,9472,,,15,0.0,11/15/2020 03:12:13 PM,Not agree,Not agree
6823,09/18/2020,LA,161322,,,979,0.0,5340,5172.0,168.0,29,0.0,09/19/2020 02:00:26 PM,Not agree,Agree
6824,02/18/2020,NYC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
6825,06/29/2020,AZ,74533,74119.0,414.0,625,3.0,1588,1488.0,100.0,0,0.0,06/30/2020 03:27:33 PM,Agree,Agree
6826,06/20/2020,FL,91670,,,4027,0.0,3144,,,40,0.0,06/21/2020 02:32:57 PM,Not agree,Not agree
6827,10/12/2020,NYC,252069,245896.0,6173.0,451,35.0,23895,19251.0,4644.0,8,1.0,10/13/2020 01:29:38 PM,Agree,Agree
6828,07/29/2020,OK,37060,34614.0,2446.0,2070,135.0,523,523.0,0.0,20,0.0,07/30/2020 02:42:43 PM,Agree,Agree
6829,07/26/2020,NYC,225116,220483.0,4633.0,222,5.0,23500,18872.0,4628.0,15,5.0,07/27/2020 02:16:42 PM,Agree,Agree
6830,10/23/2020,TX,851572,,,6472,0.0,17375,,,89,0.0,10/24/2020 01:26:44 PM,Not agree,Not agree
6831,09/23/2020,OH,146753,138712.0,8041.0,903,79.0,4687,4387.0,300.0,52,3.0,09/24/2020 01:54:02 PM,Agree,Agree
6832,02/19/2020,IA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
6833,01/29/2020,VA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
6834,12/19/2020,RMI,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,12/20/2020 02:32:33 PM,Agree,Agree
6835,08/03/2020,ND,6933,6933.0,0.0,148,0.0,107,,,2,0.0,08/04/2020 02:09:35 PM,Agree,Not agree
6836,04/26/2020,SC,5490,5490.0,0.0,237,0.0,174,174.0,0.0,8,0.0,05/25/2020 03:38:40 PM,Agree,Agree
6837,03/01/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
6838,02/29/2020,NM,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,Not agree
6839,05/17/2020,MN,16372,,,704,0.0,739,731.0,8.0,9,0.0,05/18/2020 04:01:54 PM,,Agree
6840,10/15/2020,DC,16166,,,34,0.0,638,,,0,0.0,10/16/2020 01:33:55 PM,,
6841,10/28/2020,RI,31944,,,499,0.0,1192,,,4,0.0,10/29/2020 02:11:33 PM,Not agree,
6842,11/06/2020,SD,52639,,,1488,73.0,510,476.0,34.0,28,3.0,11/07/2020 02:45:17 PM,,Agree
6843,02/14/2020,DC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,
6844,08/08/2020,VI,528,,,0,0.0,9,,,0,0.0,08/09/2020 02:03:10 PM,,
6845,11/17/2020,DE,29755,28473.0,1282.0,203,11.0,742,652.0,90.0,3,0.0,11/18/2020 02:57:46 PM,Agree,Agree
6846,04/23/2020,FSM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,05/25/2020 03:38:40 PM,Agree,Agree
6847,06/21/2020,OR,6937,6700.0,237.0,187,237.0,190,188.0,2.0,1,2.0,06/22/2020 03:24:02 PM,Agree,Agree
6848,09/26/2020,PW,0,,,0,0.0,0,,,0,0.0,09/27/2020 01:39:49 PM,,
6849,09/08/2020,PW,0,,,0,0.0,0,,,0,0.0,09/09/2020 01:47:50 PM,,
6850,05/04/2020,MP,14,14.0,0.0,0,0.0,2,2.0,0.0,0,0.0,05/05/2020 05:25:08 PM,Agree,Agree
6851,02/08/2020,MO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
6852,07/14/2020,SD,7572,,,48,0.0,109,108.0,1.0,0,0.0,07/15/2020 03:05:12 PM,,Agree
6853,07/12/2020,DE,12879,11898.0,981.0,-99,-63.0,517,459.0,58.0,-1,1.0,07/13/2020 03:19:34 PM,Agree,Agree
6854,11/07/2020,SD,53976,,,1337,242.0,523,486.0,37.0,13,3.0,11/08/2020 02:40:34 PM,,Agree
6855,10/14/2020,DE,22465,21380.0,1085.0,71,2.0,660,580.0,80.0,1,0.0,10/15/2020 01:30:46 PM,Agree,Agree
6856,02/28/2020,MO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
6857,05/26/2020,KS,9218,9218.0,0.0,0,0.0,188,,,0,0.0,05/27/2020 03:37:59 PM,Agree,
6858,03/18/2020,OR,75,,,10,,3,,,2,,03/26/2020 04:22:39 PM,Agree,Agree
6859,10/11/2020,PW,0,,,0,0.0,0,,,0,0.0,10/12/2020 02:07:08 PM,,
6860,12/01/2020,HI,17751,,,43,0.0,242,,,0,0.0,12/02/2020 03:48:48 PM,Not agree,Not agree
6861,10/06/2020,MT,15723,15723.0,0.0,425,0.0,192,192.0,0.0,1,0.0,10/07/2020 01:45:01 PM,Agree,Agree
6862,12/06/2020,AK,35720,,,757,0.0,142,,,0,0.0,12/07/2020 02:38:33 PM,,
6863,09/29/2020,VT,1749,,,4,0.0,58,,,0,0.0,09/30/2020 02:17:41 PM,Not agree,Not agree
6864,10/10/2020,DE,22130,21050.0,1080.0,303,1.0,654,574.0,80.0,3,0.0,10/11/2020 01:47:22 PM,Agree,Agree
6865,07/23/2020,MP,38,38.0,0.0,0,0.0,2,2.0,0.0,0,0.0,07/24/2020 02:18:40 PM,Agree,Agree
6866,09/22/2020,UT,65044,65044.0,0.0,650,0.0,443,443.0,0.0,3,-1.0,09/23/2020 01:51:22 PM,Agree,Agree
6867,08/21/2020,KS,36856,35895.0,961.0,966,13.0,419,,,8,0.0,08/22/2020 02:21:09 PM,Agree,
6868,11/27/2020,KS,153021,132785.0,20236.0,5224,588.0,1529,,,26,5.0,11/28/2020 02:46:47 PM,Agree,
6869,01/29/2020,HI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
6870,06/23/2020,PW,0,,,0,0.0,0,,,0,0.0,06/24/2020 03:03:27 PM,,
6871,05/03/2020,PW,0,,,0,0.0,0,,,0,0.0,05/04/2020 10:49:24 PM,,
6872,12/26/2020,FSM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,12/27/2020 02:44:47 PM,Agree,Agree
6873,04/28/2020,DE,4655,4526.0,129.0,80,0.0,144,133.0,11.0,7,0.0,04/29/2020 06:12:08 PM,Agree,Agree
6874,01/26/2020,UT,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
6875,08/15/2020,MT,5659,5659.0,0.0,118,0.0,82,82.0,0.0,1,0.0,08/16/2020 02:57:14 PM,Agree,Agree
6876,03/13/2020,VI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,
6877,02/10/2020,OR,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
6878,09/25/2020,FSM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,09/26/2020 01:46:07 PM,Agree,Agree
6879,11/28/2020,ME,11508,10315.0,1193.0,220,30.0,191,190.0,1.0,0,0.0,11/29/2020 02:49:08 PM,Agree,Agree
6880,11/06/2020,PW,0,,,0,0.0,0,,,0,0.0,11/07/2020 02:45:17 PM,,
6881,04/14/2020,HI,524,,,11,0.0,9,,,0,,04/13/2020 12:22:39 PM,Not agree,Not agree
6882,09/27/2020,SD,21541,,,408,0.0,218,216.0,2.0,0,0.0,09/28/2020 01:50:59 PM,,Agree
6883,02/06/2020,UT,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
6884,09/14/2020,MT,9107,9107.0,0.0,86,0.0,138,138.0,0.0,3,0.0,09/15/2020 02:03:59 PM,Agree,Agree
6885,03/20/2020,NH,55,,,11,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
6886,11/04/2020,FSM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,11/05/2020 02:39:23 PM,Agree,Agree
6887,02/16/2020,DC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,
6888,09/07/2020,RI,22243,,,0,0.0,1055,,,0,0.0,09/08/2020 02:47:00 PM,Not agree,
6889,04/17/2020,NH,1287,,,76,,37,,,3,,04/17/2020 04:22:39 PM,Not agree,Not agree
6890,06/22/2020,OR,7083,6836.0,247.0,146,10.0,192,190.0,2.0,2,0.0,06/23/2020 02:28:19 PM,Agree,Agree
6891,05/19/2020,UT,7595,7595.0,0.0,136,0.0,91,91.0,0.0,6,0.0,05/20/2020 03:28:26 PM,Agree,Agree
6892,12/15/2020,AK,40438,,,278,0.0,178,,,3,0.0,12/16/2020 02:28:57 PM,,
6893,12/07/2020,GU,7019,,,15,136.0,113,,,0,0.0,12/08/2020 02:59:49 PM,Not agree,Not agree
6894,07/10/2020,ME,3499,3110.0,389.0,0,0.0,111,111.0,0.0,0,-1.0,07/11/2020 06:25:05 PM,Agree,Agree
6895,11/02/2020,UT,117706,117706.0,0.0,1196,0.0,614,607.0,7.0,0,0.0,11/03/2020 02:57:05 PM,Agree,Agree
6896,07/21/2020,OR,15139,14355.0,784.0,292,784.0,269,265.0,4.0,7,4.0,07/22/2020 02:51:28 PM,Agree,Agree
6897,12/10/2020,KS,179803,153559.0,26244.0,0,0.0,1941,,,0,0.0,12/11/2020 03:06:51 PM,Agree,
6898,05/31/2020,PW,0,,,0,0.0,0,,,0,0.0,06/01/2020 02:17:42 PM,,
6899,10/13/2020,ME,5816,5191.0,625.0,36,5.0,143,142.0,1.0,0,0.0,10/14/2020 01:28:39 PM,Agree,Agree
